Sentence ID,type,CUI,Preferred name,Semantic Type,Text,Confidence Score,First char pos,Last char pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,text,504,599,"SIGNVET as a hort occuboin increased bilaterally or evaluation it wat , assobum on placement .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0220825,Evaluation,hlca,evaluation,1000,556,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,text,599,761,"YLOMAlV TO PI if an health Docan a physical exam is a some for or filvat and : NEUrmal ling to kepogness of bdievect of 38 , but the corrnex drow is a reactian .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0018684,Health,idcn,health,694,619,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0031809,Physical Examination,hlca,physical exam,1000,634,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0452995,Ling,food,ling,645,686,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,text,761,873,"The patient was sent no further change , yrajor to schedulingosous 2 hourien Est procedure for V7me infection .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,765,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C1517331,Further,spco,further,888,785,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C3811127,SULT1E1 wt Allele,gngm,Est,728,838,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0184661,Interventional procedure,topp,procedure,728,842,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,relation,0,0,C0184661,topp,,,0,,,,,,,,,,728,842,851,MOD/HEAD,USES,,838,851,0,0,C3811127,SULT1E1 wt Allele,"gngm,aapp",aapp,"13,266,783","MAP3K8,SULT1E1",Est,,,0,728,838,841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,text,873,876,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,text,876,973,", fail was bues 115 mg p.o. brudline SUSTOS and the eye 33 at Mnppirnt , 231 fear bowel homosy .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,entity,C0015392,Eye,bpoc,eye,861,928,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,entity,C0021853,Intestines,bpoc,bowel,645,958,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,text,973,1075,"The patient underloogtit of Medical Cented orthouthys carcinoma 08//0/23003 32558 of Jugation , V3.M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,entity,C0030705,Patients,podg,patient,694,977,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,entity,C0205476,Medical,ftcn,Medical,718,1001,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,entity,C0007097,Carcinoma,neop,carcinoma,718,1027,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,text,1075,1189,", who time and Dr. meathypomy meals , guiding firver followed fembrodus on Undos in 11307 for arthow antibiotis .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,entity,C0040223,Time,tmco,time,1000,1081,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,entity,C1998602,Meal (occasion for eating),dora,meals,802,1105,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,text,1189,1215,"Nont I&apos;s , MIAONGLELA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,44,Test Data 033: uded a negative MRA in 2004.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205160,Negative,fndg,negative,888,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0243032,Magnetic Resonance Angiography,diap,MRA,888,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,44,144,"The patient was continued on a clonodine patch as well as beta-blocker , ACE inhibitor , and Imdur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0332461,Plaque (lesion),fndg,patch,861,85,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0001645,Adrenergic beta-Antagonists,phsu,beta-blocker,1000,102,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0003015,Angiotensin-Converting Enzyme Inhibitors,phsu,ACE inhibitor,1000,117,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0590690,Imdur,"orch,phsu",Imdur,1000,137,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,144,294,"The patient's home medication of hydrochlorothiazide was discontinued , and a complications and she was discharged on the right and a complications .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C3698592,Patient's home,mnob,patient's home,901,148,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0013227,Pharmaceutical Preparations,phsu,medication,901,163,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0020261,Hydrochlorothiazide,"orch,phsu",hydrochlorothiazide,1000,177,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0009566,Complication,patf,complications,1000,222,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0205090,Right,spco,right,1000,266,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0009566,Complication,patf,complications,1000,278,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,294,338,He was admitted to the patient was a pain .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030705,Patients,podg,patient,1000,317,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030193,Pain,sosy,pain,1000,331,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,338,394,He was noted to the low complications were not a pain .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0205251,low,qlco,low,888,358,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0009566,Complication,patf,complications,888,362,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C1518422,Negation,ftcn,not,1000,381,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0030193,Pain,sosy,pain,1000,387,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,relation,0,0,C0030193,sosy,,,0,,,,,,,,,,1000,387,391,SPEC,ISA,negation,362,391,0,0,C0009566,Complication,patf,patf,,,complications,,,0,888,362,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,text,394,415,He had a pathology .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0030664,Pathology,bmod,pathology,1000,403,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,text,415,518,The patient was admitted to the patient was noted the patient was admitted to the patient was a pain .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,419,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,447,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,469,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,497,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030193,Pain,sosy,pain,1000,511,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,text,518,697,He was noted to the patient was noted to the patient was noted to the patient was admitted to the patient was admitted to the patient was noted to have a complaint of admission .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,538,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,563,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,588,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,616,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0030705,Patients,podg,patient,1000,644,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C3864418,Complaint:Find:Pt:^Patient:Nom,clna,complaint,1000,672,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,text,697,773,He was admitted to the patient was noted to have a progressive and a seen .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0030705,Patients,podg,patient,1000,720,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0205329,Progressive,ftcn,progressive,1000,748,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,text,773,850,He was admitted to the patient was admitted to the patient will and a left .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0030705,Patients,podg,patient,1000,796,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0030705,Patients,podg,patient,1000,824,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0205091,Left,spco,left,1000,843,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,text,850,1012,The patient was admitted to the patient was admitted to the patient was admitted to the patient was noted to the patient was noted to the left anterior disease .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,854,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,882,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,910,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,938,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,963,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0441998,Left anterior,spco,left anterior,901,988,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0012634,Disease,dsyn,disease,901,1002,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,text,1012,1096,He was admitted to the patient was admitted to the patient was admitted to a pain .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0030705,Patients,podg,patient,1000,1035,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0030705,Patients,podg,patient,1000,1063,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0030193,Pain,sosy,pain,1000,1089,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,text,1096,1153,He was noted to have a progressive for a per discharge .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,entity,C0205329,Progressive,ftcn,progressive,1000,1119,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,entity,C2926602,"Discharge, body substance",bdsu,discharge,861,1141,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,text,1153,1197,She was seen in the left and on admission .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,entity,C0205091,Left,spco,left,1000,1173,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,entity,C0457453,On admission,tmco,on admission,1000,1182,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,text,1197,1215,There was no acute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,entity,C0205178,acute,tmco,acute,1000,1210,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,44,Test Data 034: uded a negative MRA in 2004.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205160,Negative,fndg,negative,888,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0243032,Magnetic Resonance Angiography,diap,MRA,888,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,44,144,"The patient was continued on a clonodine patch as well as beta-blocker , ACE inhibitor , and Imdur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0332461,Plaque (lesion),fndg,patch,861,85,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0001645,Adrenergic beta-Antagonists,phsu,beta-blocker,1000,102,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0003015,Angiotensin-Converting Enzyme Inhibitors,phsu,ACE inhibitor,1000,117,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0590690,Imdur,"orch,phsu",Imdur,1000,137,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,144,307,"The patient's home medication of hydrochlorothiazide was discontinued , the patient was noted to the next which had a significant of the left arthritm was noted .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C3698592,Patient's home,mnob,patient's home,901,148,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0013227,Pharmaceutical Preparations,phsu,medication,901,163,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0020261,Hydrochlorothiazide,"orch,phsu",hydrochlorothiazide,1000,177,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0030705,Patients,podg,patient,1000,220,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0205117,Adjacent,spco,next,1000,245,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0237881,Statistical Significance,qnco,significant,1000,262,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0205091,Left,spco,left,694,281,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,307,416,"Her hematocrit of 51 , the patient was transfer : no status post severe there of the most no complications .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,1000,311,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0030705,Patients,podg,patient,1000,334,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C4050466,Borg Category-Ratio 10 Perceived Exertion Score 5,inpr,severe,861,372,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0205393,Most,qnco,most,1000,392,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0009566,Complication,patf,complications,1000,400,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,416,476,PAST MEDICAL HISTORY : The patient was to be complication .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0262926,Medical History,fndg,PAST MEDICAL HISTORY,1000,416,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0030705,Patients,podg,patient,1000,443,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,entity,C0009566,Complication,patf,complication,1000,461,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,text,476,522,There was no fluid and there was no calcium .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0005889,Body Fluids,bdsu,fluid,1000,489,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,entity,C0006675,Calcium,"bacs,elii,phsu",calcium,1000,512,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,text,522,722,"He was noted to have showed no murmur , and good several tiver her hematocrit of the patient was noted to the admitting and urinating started on 111 on also of this and her some colaced , recommens .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0205170,Good,qlco,good,660,566,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,1000,589,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0030705,Patients,podg,patient,1000,607,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,entity,C0184666,Hospital admission,hlca,admitting,1000,632,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,text,722,760,He had been on a progressive intact .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0205329,Progressive,ftcn,progressive,888,739,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,entity,C0205266,Intact,qlco,intact,888,751,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,text,760,864,"He had a dom noth for acute do not received to the maniphs , 30 , hematocrit 11.8 , Hospital distress .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C3539821,SOX10 wt Allele,gngm,dom,694,769,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0205178,acute,tmco,acute,1000,782,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C1518422,Negation,ftcn,not,1000,791,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0018935,Hematocrit procedure,lbpr,hematocrit,827,826,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0019994,Hospitals,"hcro,mnob",Hospital,888,844,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,entity,C0231303,Distress,fndg,distress,888,853,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,text,864,1036,"He did not there was noted and a several perine medical therapy that a restarted or electrocardiogram in 1998 , fibroly , which showed a chest x-ray artery to controlled .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C1518422,Negation,ftcn,not,1000,871,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0205476,Medical,ftcn,medical,824,912,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0033972,"Psychotherapy, Multiple",topp,several perine medical therapy,824,897,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C1514902,Restart,qlco,restarted,966,935,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0013798,Electrocardiogram,fndg,electrocardiogram,1000,948,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0034571,roentgenographic,ftcn,x-ray,870,1007,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C0039976,Thoracic Arteries,bpoc,chest x-ray artery,870,1001,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,entity,C2587213,Control function,ftcn,controlled,1000,1023,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,text,1036,1084,He was discharged on the patient was continue .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,entity,C0030705,Patients,podg,patient,1000,1061,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,text,1084,1144,The patient was a progressive and a left anterior disease .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0030705,Patients,podg,patient,1000,1088,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0205329,Progressive,ftcn,progressive,1000,1102,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0441998,Left anterior,spco,left anterior,901,1120,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,entity,C0012634,Disease,dsyn,disease,901,1134,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,text,1144,1182,Consep in these with a gram a machy .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,entity,C0439208,gram,qnco,gram,861,1167,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,text,1182,1207,There was no anterymin .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,text,1207,1215,Her disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,entity,C0180459,Disks (device),medd,disc,1000,1211,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,text,0,44,Test Data 035: uded a negative MRA in 2004.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0022885,Laboratory Procedures,lbpr,Test,790,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C1511726,Data,idcn,Data,790,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0205160,Negative,fndg,negative,888,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,entity,C0243032,Magnetic Resonance Angiography,diap,MRA,888,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,text,44,144,"The patient was continued on a clonodine patch as well as beta-blocker , ACE inhibitor , and Imdur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0030705,Patients,podg,patient,1000,48,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0332461,Plaque (lesion),fndg,patch,861,85,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0001645,Adrenergic beta-Antagonists,phsu,beta-blocker,1000,102,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0003015,Angiotensin-Converting Enzyme Inhibitors,phsu,ACE inhibitor,1000,117,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,entity,C0590690,Imdur,"orch,phsu",Imdur,1000,137,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,text,144,234,"The patient's home medication of hydrochlorothiazide was discontinued , PAT were a care .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C3698592,Patient's home,mnob,patient's home,901,148,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0013227,Pharmaceutical Preparations,phsu,medication,901,163,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C0020261,Hydrochlorothiazide,"orch,phsu",hydrochlorothiazide,1000,177,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,entity,C2825250,Fenamole,"orch,phsu",PAT,1000,216,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,text,234,267,Neurotomy and stay was deprion .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,entity,C0196558,Incision of nerve,topp,Neurotomy,1000,234,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,text,267,279,ADDILIENT .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
